año;mes;dia;hora;irradiancia;temperatura;irradianciaSTC;precipitacion;area;alfa;temperaturaAmbiente;numeroDePaneles;pstc;potencia
2022;11;19;4;0;21.22;1000;0.05;150.47;-0.0035;25;54;490;0
2022;11;19;5;0;21.19;1000;0.06;150.47;-0.0035;25;93;490;0
2022;11;19;6;93.08;21.68;1000;0.06;150.47;-0.0035;25;6;490;277
2022;11;19;7;251.84;23.37;1000;0;150.47;-0.0035;25;13;490;1613
2022;11;19;8;448.66;24.8;1000;0;150.47;-0.0035;25;85;490;18700
2022;11;19;9;585.75;26.58;1000;0;150.47;-0.0035;25;97;490;27687
2022;11;19;10;683.66;27.9;1000;0;150.47;-0.0035;25;90;490;29843
2022;11;19;11;617.59;28.71;1000;0;150.47;-0.0035;25;82;490;24493
2022;11;19;12;487.16;29.26;1000;0;150.47;-0.0035;25;46;490;10817
2022;11;19;13;375.71;29.53;1000;0;150.47;-0.0035;25;92;490;16668
2022;11;19;14;316.84;29.44;1000;0;150.47;-0.0035;25;21;490;3210
2022;11;19;15;222.48;28.85;1000;0;150.47;-0.0035;25;7;490;753
2022;11;19;16;91.05;27.58;1000;0;150.47;-0.0035;25;23;490;1017
2022;11;19;17;8.53;25.58;1000;0;150.47;-0.0035;25;74;490;309
2022;11;19;18;0;24.51;1000;0;150.47;-0.0035;25;28;490;0
2022;11;19;19;0;24.1;1000;0;150.47;-0.0035;25;46;490;0
2022;11;19;20;0;23.61;1000;0;150.47;-0.0035;25;83;490;0
2022;11;19;21;0;23.01;1000;0;150.47;-0.0035;25;98;490;0
2022;11;19;22;0;22.56;1000;0;150.47;-0.0035;25;47;490;0
2022;11;19;23;0;22.21;1000;0;150.47;-0.0035;25;99;490;0
2022;11;20;0;0;21.9;1000;0;150.47;-0.0035;25;63;490;0
2022;11;20;1;0;21.69;1000;0;150.47;-0.0035;25;51;490;0
2022;11;20;2;0;21.57;1000;0;150.47;-0.0035;25;100;490;0
2022;11;20;3;0;21.65;1000;0;150.47;-0.0035;25;59;490;0
2022;11;20;4;0;21.62;1000;0;150.47;-0.0035;25;42;490;0
2022;11;20;5;0;21.49;1000;0;150.47;-0.0035;25;59;490;0
2022;11;20;6;94.4;22.03;1000;0;150.47;-0.0035;25;89;490;4160
2022;11;20;7;251.73;23.87;1000;0.02;150.47;-0.0035;25;83;490;10278
2022;11;20;8;399.38;25.82;1000;0.01;150.47;-0.0035;25;63;490;12293
2022;11;20;9;577.53;27.92;1000;0.01;150.47;-0.0035;25;61;490;17086
2022;11;20;10;571.76;29.85;1000;0.01;150.47;-0.0035;25;3;490;826
2022;11;20;11;612.51;31.05;1000;0.02;150.47;-0.0035;25;76;490;22327
2022;11;20;12;555.2;31.39;1000;0.02;150.47;-0.0035;25;24;490;6383
2022;11;20;13;436.49;30.85;1000;0.02;150.47;-0.0035;25;88;490;18436
2022;11;20;14;371.52;30.26;1000;0.02;150.47;-0.0035;25;13;490;2323
2022;11;20;15;224.6;29.34;1000;0.02;150.47;-0.0035;25;66;490;7153
2022;11;20;16;93.73;28.03;1000;0.02;150.47;-0.0035;25;46;490;2090
2022;11;20;17;9.21;26.19;1000;0.02;150.47;-0.0035;25;88;490;395
2022;11;20;18;0;25.01;1000;0.02;150.47;-0.0035;25;43;490;0
2022;11;20;19;0;24.43;1000;0.01;150.47;-0.0035;25;77;490;0
2022;11;20;20;0;24.02;1000;0.01;150.47;-0.0035;25;90;490;0
2022;11;20;21;0;23.68;1000;0.01;150.47;-0.0035;25;31;490;0
2022;11;20;22;0;23.35;1000;0.01;150.47;-0.0035;25;64;490;0
2022;11;20;23;0;23.12;1000;0.02;150.47;-0.0035;25;29;490;0
2022;11;21;0;0;22.94;1000;0.04;150.47;-0.0035;25;75;490;0
2022;11;21;1;0;22.67;1000;0.07;150.47;-0.0035;25;62;490;0
2022;11;21;2;0;22.33;1000;0.07;150.47;-0.0035;25;77;490;0
2022;11;21;3;0;22.12;1000;0.03;150.47;-0.0035;25;63;490;0
2022;11;21;4;0;21.97;1000;0.01;150.47;-0.0035;25;39;490;0
2022;11;21;5;0;21.81;1000;0.01;150.47;-0.0035;25;86;490;0
2022;11;21;6;49.37;22.08;1000;0.02;150.47;-0.0035;25;70;490;1711
2022;11;21;7;150.29;22.98;1000;0.03;150.47;-0.0035;25;48;490;3560
2022;11;21;8;292.48;23.96;1000;0.02;150.47;-0.0035;25;39;490;5610
2022;11;21;9;331.03;25.12;1000;0.01;150.47;-0.0035;25;87;490;14106
2022;11;21;10;432.78;26.4;1000;0.01;150.47;-0.0035;25;98;490;20680
2022;11;21;11;442.76;27.69;1000;0.02;150.47;-0.0035;25;79;490;16978
2022;11;21;12;435.38;29.08;1000;0.02;150.47;-0.0035;25;89;490;18716
2022;11;21;13;312.23;29.81;1000;0.02;150.47;-0.0035;25;61;490;9175
2022;11;21;14;247.83;29.5;1000;0.03;150.47;-0.0035;25;23;490;2749
2022;11;21;15;153.79;28.69;1000;0.03;150.47;-0.0035;25;97;490;7215
2022;11;21;16;63.73;27.33;1000;0.04;150.47;-0.0035;25;24;490;743
2022;11;21;17;8.82;25.47;1000;0.04;150.47;-0.0035;25;81;490;349
2022;11;21;18;0;24.27;1000;0.04;150.47;-0.0035;25;93;490;0
2022;11;21;19;0;23.62;1000;0.05;150.47;-0.0035;25;96;490;0
2022;11;21;20;0;22.98;1000;0.06;150.47;-0.0035;25;54;490;0
2022;11;21;21;0;22.37;1000;0.04;150.47;-0.0035;25;59;490;0
2022;11;21;22;0;21.76;1000;0.04;150.47;-0.0035;25;74;490;0
2022;11;21;23;0;21.12;1000;0.03;150.47;-0.0035;25;12;490;0
2022;11;22;0;0;20.7;1000;0.04;150.47;-0.0035;25;36;490;0
2022;11;22;1;0;20.41;1000;0.04;150.47;-0.0035;25;97;490;0
2022;11;22;2;0;20.21;1000;0.03;150.47;-0.0035;25;46;490;0
2022;11;22;3;0;20.12;1000;0.03;150.47;-0.0035;25;43;490;0
2022;11;22;4;0;20.12;1000;0.03;150.47;-0.0035;25;33;490;0
2022;11;22;5;0;20.26;1000;0.02;150.47;-0.0035;25;26;490;0
2022;11;22;6;115.68;20.73;1000;0.02;150.47;-0.0035;25;20;490;1151
2022;11;22;7;332.09;22.44;1000;0.14;150.47;-0.0035;25;98;490;16090
2022;11;22;8;544.2;24.39;1000;0.13;150.47;-0.0035;25;67;490;17904
2022;11;22;9;689.73;26.82;1000;0.13;150.47;-0.0035;25;43;490;14440
2022;11;22;10;783.5;28.93;1000;0.12;150.47;-0.0035;25;7;490;2650
2022;11;22;11;729.68;30.3;1000;0.11;150.47;-0.0035;25;51;490;17896
2022;11;22;12;694.58;30.98;1000;0.11;150.47;-0.0035;25;88;490;29323
2022;11;22;13;534.02;31.01;1000;0.11;150.47;-0.0035;25;57;490;14601
2022;11;22;14;370.78;30.59;1000;0.12;150.47;-0.0035;25;86;490;15319
2022;11;22;15;232.18;29.53;1000;0.11;150.47;-0.0035;25;21;490;2351
2022;11;22;16;100.54;28.08;1000;0.14;150.47;-0.0035;25;33;490;1608
2022;11;22;17;9.35;25.83;1000;0.14;150.47;-0.0035;25;39;490;178
2022;11;22;18;0;24.3;1000;0.14;150.47;-0.0035;25;87;490;0
2022;11;22;19;0;23.48;1000;0.13;150.47;-0.0035;25;60;490;0
2022;11;22;20;0;22.87;1000;0.14;150.47;-0.0035;25;83;490;0
2022;11;22;21;0;22.33;1000;0.12;150.47;-0.0035;25;52;490;0
2022;11;22;22;0;21.79;1000;0.16;150.47;-0.0035;25;64;490;0
2022;11;22;23;0;21.33;1000;0.2;150.47;-0.0035;25;90;490;0
2022;11;23;0;0;21.26;1000;0.27;150.47;-0.0035;25;71;490;0
2022;11;23;1;0;21.24;1000;0.35;150.47;-0.0035;25;28;490;0
2022;11;23;2;0;21.19;1000;0.46;150.47;-0.0035;25;24;490;0
2022;11;23;3;0;21.12;1000;0.59;150.47;-0.0035;25;70;490;0
2022;11;23;4;0;21.08;1000;0.77;150.47;-0.0035;25;86;490;0
2022;11;23;5;0;21.01;1000;1.14;150.47;-0.0035;25;61;490;0
2022;11;23;6;70.23;21.24;1000;1.54;150.47;-0.0035;25;81;490;2824
2022;11;23;7;203.41;21.61;1000;0.14;150.47;-0.0035;25;26;490;2622
2022;11;23;8;364.22;22.01;1000;0.13;150.47;-0.0035;25;83;490;14968
2022;11;23;9;431.38;22.73;1000;0.11;150.47;-0.0035;25;28;490;5966
2022;11;23;10;464.01;24.04;1000;0.09;150.47;-0.0035;25;13;490;2966
2022;11;23;11;471.17;25.41;1000;0.06;150.47;-0.0035;25;16;490;3689
2022;11;23;12;520.72;26.3;1000;0.04;150.47;-0.0035;25;75;490;19049
2022;11;23;13;423.03;26.49;1000;0.03;150.47;-0.0035;25;2;490;412
2022;11;23;14;349.05;26.16;1000;0.02;150.47;-0.0035;25;95;490;16182
2022;11;23;15;224.62;25.45;1000;0.01;150.47;-0.0035;25;41;490;4506
2022;11;23;16;93.95;24.47;1000;0.01;150.47;-0.0035;25;50;490;2306
2022;11;23;17;8.34;23.14;1000;0.01;150.47;-0.0035;25;32;490;132
2022;11;23;18;0;22.16;1000;0.01;150.47;-0.0035;25;42;490;0
2022;11;23;19;0;21.65;1000;0.01;150.47;-0.0035;25;68;490;0
2022;11;23;20;0;21.42;1000;0.01;150.47;-0.0035;25;82;490;0
2022;11;23;21;0;21.28;1000;0.01;150.47;-0.0035;25;20;490;0
2022;11;23;22;0;21.15;1000;0.01;150.47;-0.0035;25;42;490;0
2022;11;23;23;0;21.19;1000;0.01;150.47;-0.0035;25;72;490;0
2022;11;24;0;0;21.26;1000;0.01;150.47;-0.0035;25;39;490;0
2022;11;24;1;0;21.37;1000;0.01;150.47;-0.0035;25;18;490;0
2022;11;24;2;0;21.29;1000;0.01;150.47;-0.0035;25;58;490;0
2022;11;24;3;0;21.12;1000;0.01;150.47;-0.0035;25;90;490;0
2022;11;24;4;0;20.89;1000;0.01;150.47;-0.0035;25;26;490;0
2022;11;24;5;0;20.77;1000;0.01;150.47;-0.0035;25;73;490;0
2022;11;24;6;109.36;21.03;1000;0.01;150.47;-0.0035;25;62;490;3369
2022;11;24;7;286.45;22.14;1000;0.03;150.47;-0.0035;25;28;490;3969
2022;11;24;8;466.03;23.16;1000;0.04;150.47;-0.0035;25;40;490;9193
2022;11;24;9;539.23;24.09;1000;0.06;150.47;-0.0035;25;36;490;9542
2022;11;24;10;603.05;25.02;1000;0.07;150.47;-0.0035;25;5;490;1477
2022;11;24;11;646.34;25.87;1000;0.07;150.47;-0.0035;25;30;490;9472
2022;11;24;12;608.21;26.51;1000;0.08;150.47;-0.0035;25;59;490;17490
2022;11;24;13;446.27;27.03;1000;0.09;150.47;-0.0035;25;95;490;20626
2022;11;24;14;359.12;27.19;1000;0.1;150.47;-0.0035;25;64;490;11176
2022;11;24;15;208.62;26.84;1000;0.09;150.47;-0.0035;25;86;490;8735
2022;11;24;16;88.8;25.9;1000;0.1;150.47;-0.0035;25;51;490;2212
2022;11;24;17;8.57;24.11;1000;0.09;150.47;-0.0035;25;97;490;409
2022;11;24;18;0;22.9;1000;0.07;150.47;-0.0035;25;81;490;0
2022;11;24;19;0;22.29;1000;0.06;150.47;-0.0035;25;90;490;0
2022;11;24;20;0;21.83;1000;0.03;150.47;-0.0035;25;26;490;0
2022;11;24;21;0;21.76;1000;0.04;150.47;-0.0035;25;43;490;0
2022;11;24;22;0;21.74;1000;0.06;150.47;-0.0035;25;45;490;0
2022;11;24;23;0;21.42;1000;0.08;150.47;-0.0035;25;29;490;0
2022;11;25;0;0;21.09;1000;0.09;150.47;-0.0035;25;38;490;0
2022;11;25;1;0;20.83;1000;0.09;150.47;-0.0035;25;70;490;0
2022;11;25;2;0;20.71;1000;0.09;150.47;-0.0035;25;7;490;0
2022;11;25;3;0;20.36;1000;0.1;150.47;-0.0035;25;99;490;0
2022;11;25;4;0;20.26;1000;0.11;150.47;-0.0035;25;16;490;0
2022;11;25;5;0;20.19;1000;0.08;150.47;-0.0035;25;54;490;0
2022;11;25;6;95.46;20.8;1000;0.08;150.47;-0.0035;25;47;490;2231
2022;11;25;7;292.13;22.62;1000;0;150.47;-0.0035;25;42;490;6062
2022;11;25;8;488.24;24.32;1000;0;150.47;-0.0035;25;29;490;6954
2022;11;25;9;608.88;26.56;1000;0;150.47;-0.0035;25;75;490;22254
2022;11;25;10;703.18;28.44;1000;0;150.47;-0.0035;25;28;490;9531
2022;11;25;11;707.06;29.71;1000;0;150.47;-0.0035;25;81;490;27601
2022;11;25;12;624.02;30.58;1000;0;150.47;-0.0035;25;38;490;11392
2022;11;25;13;491.35;30.73;1000;0;150.47;-0.0035;25;34;490;8022
2022;11;25;14;363.16;30.28;1000;0;150.47;-0.0035;25;82;490;14322
2022;11;25;15;226.24;29.47;1000;0;150.47;-0.0035;25;99;490;10803
2022;11;25;16;100.73;27.87;1000;0;150.47;-0.0035;25;55;490;2687
2022;11;25;17;8.66;25.75;1000;0;150.47;-0.0035;25;17;490;72
2022;11;25;18;0;24.82;1000;0;150.47;-0.0035;25;1;490;0
2022;11;25;19;0;24.58;1000;0;150.47;-0.0035;25;72;490;0
2022;11;25;20;0;24.02;1000;0;150.47;-0.0035;25;35;490;0
2022;11;25;21;0;23.66;1000;0;150.47;-0.0035;25;25;490;0
2022;11;25;22;0;23.26;1000;0;150.47;-0.0035;25;36;490;0
2022;11;25;23;0;22.76;1000;0;150.47;-0.0035;25;73;490;0
2022;11;26;0;0;22.46;1000;0;150.47;-0.0035;25;52;490;0
2022;11;26;1;0;22.13;1000;0;150.47;-0.0035;25;96;490;0
2022;11;26;2;0;21.76;1000;0;150.47;-0.0035;25;96;490;0
2022;11;26;3;0;21.5;1000;0;150.47;-0.0035;25;33;490;0
2022;11;26;4;0;21.27;1000;0;150.47;-0.0035;25;20;490;0
2022;11;26;5;0;21.27;1000;0;150.47;-0.0035;25;26;490;0
2022;11;26;6;83.13;21.88;1000;0;150.47;-0.0035;25;23;490;947
2022;11;26;7;277.31;24.14;1000;0.02;150.47;-0.0035;25;82;490;11176
2022;11;26;8;468.91;26.16;1000;0.05;150.47;-0.0035;25;77;490;17620
2022;11;26;9;580.43;27.55;1000;0.08;150.47;-0.0035;25;31;490;8738
2022;11;26;10;711.34;28.69;1000;0.1;150.47;-0.0035;25;60;490;20643
2022;11;26;11;609.87;29.51;1000;0.12;150.47;-0.0035;25;23;490;6765
2022;11;26;12;602.82;29.51;1000;0.14;150.47;-0.0035;25;57;490;16571
2022;11;26;13;483.23;28.8;1000;0.17;150.47;-0.0035;25;57;490;13317
2022;11;26;14;401.26;27.73;1000;0.2;150.47;-0.0035;25;27;490;5258
2022;11;26;15;234.22;26.5;1000;0.22;150.47;-0.0035;25;17;490;1941
2022;11;26;16;87.95;25.19;1000;0.24;150.47;-0.0035;25;35;490;1507
2022;11;26;17;9.41;23.95;1000;0.22;150.47;-0.0035;25;54;490;250
2022;11;26;18;0;23.19;1000;0.17;150.47;-0.0035;25;6;490;0
2022;11;26;19;0;22.69;1000;0.1;150.47;-0.0035;25;22;490;0
2022;11;26;20;0;22.37;1000;0.08;150.47;-0.0035;25;94;490;0
2022;11;26;21;0;22.04;1000;0.1;150.47;-0.0035;25;42;490;0
2022;11;26;22;0;21.76;1000;0.17;150.47;-0.0035;25;7;490;0
2022;11;26;23;0;21.51;1000;0.24;150.47;-0.0035;25;14;490;0
2022;11;27;0;0;21.29;1000;0.25;150.47;-0.0035;25;19;490;0
2022;11;27;1;0;20.96;1000;0.23;150.47;-0.0035;25;69;490;0
2022;11;27;2;0;20.63;1000;0.21;150.47;-0.0035;25;72;490;0
2022;11;27;3;0;20.3;1000;0.19;150.47;-0.0035;25;37;490;0
2022;11;27;4;0;19.98;1000;0.15;150.47;-0.0035;25;52;490;0
2022;11;27;5;0;19.62;1000;0.11;150.47;-0.0035;25;7;490;0
2022;11;27;6;79.86;19.58;1000;0.07;150.47;-0.0035;25;31;490;1236
2022;11;27;7;236.56;20.22;1000;0.03;150.47;-0.0035;25;65;490;7660
2022;11;27;8;384.32;20.87;1000;0.02;150.47;-0.0035;25;80;490;15283
2022;11;27;9;431.7;21.71;1000;0.03;150.47;-0.0035;25;46;490;9843
2022;11;27;10;555.49;22.99;1000;0.03;150.47;-0.0035;25;89;490;24395
2022;11;27;11;556.52;24.26;1000;0.04;150.47;-0.0035;25;41;490;11209
2022;11;27;12;531.82;25.12;1000;0.06;150.47;-0.0035;25;39;490;10159
2022;11;27;13;474.49;25.46;1000;0.11;150.47;-0.0035;25;7;490;1625
2022;11;27;14;340.46;25.31;1000;0.16;150.47;-0.0035;25;59;490;9832
2022;11;27;15;192.7;24.79;1000;0.17;150.47;-0.0035;25;58;490;5481
2022;11;27;16;73.23;23.98;1000;0.14;150.47;-0.0035;25;78;490;2809
2022;11;27;17;9.75;22.88;1000;0.11;150.47;-0.0035;25;16;490;77
2022;11;27;18;0;22.33;1000;0.11;150.47;-0.0035;25;78;490;0
2022;11;27;19;0;22.21;1000;0.1;150.47;-0.0035;25;75;490;0
2022;11;27;20;0;22.05;1000;0.09;150.47;-0.0035;25;22;490;0
2022;11;27;21;0;21.9;1000;0.08;150.47;-0.0035;25;78;490;0
2022;11;27;22;0;21.58;1000;0.07;150.47;-0.0035;25;91;490;0
2022;11;27;23;0;21.2;1000;0.06;150.47;-0.0035;25;26;490;0
2022;11;28;0;0;20.93;1000;0.08;150.47;-0.0035;25;67;490;0
2022;11;28;1;0;20.79;1000;0.08;150.47;-0.0035;25;84;490;0
2022;11;28;2;0;20.7;1000;0.08;150.47;-0.0035;25;66;490;0
2022;11;28;3;0;20.55;1000;0.06;150.47;-0.0035;25;27;490;0
2022;11;28;4;0;20.36;1000;0.06;150.47;-0.0035;25;97;490;0
2022;11;28;5;0;20.2;1000;0.05;150.47;-0.0035;25;24;490;0
2022;11;28;6;85.06;20.51;1000;0.05;150.47;-0.0035;25;69;490;2921
2022;11;28;7;273.03;21.65;1000;0.64;150.47;-0.0035;25;66;490;8933
2022;11;28;8;457.48;23.32;1000;0.73;150.47;-0.0035;25;79;490;17813
2022;11;28;9;594.47;24.9;1000;0.86;150.47;-0.0035;25;47;490;13695
2022;11;28;10;658.49;25.62;1000;1.06;150.47;-0.0035;25;27;490;8693
2022;11;28;11;552.12;25.8;1000;1.24;150.47;-0.0035;25;65;490;17536
2022;11;28;12;547.58;25.42;1000;1.1;150.47;-0.0035;25;70;490;18754
2022;11;28;13;489.39;24.96;1000;0.64;150.47;-0.0035;25;72;490;17268
2022;11;28;14;333.41;24.42;1000;0.3;150.47;-0.0035;25;72;490;11787
2022;11;28;15;192.19;23.65;1000;0.14;150.47;-0.0035;25;79;490;7475
2022;11;28;16;73.79;22.65;1000;0.09;150.47;-0.0035;25;67;490;2442
2022;11;28;17;9.27;21.69;1000;0.12;150.47;-0.0035;25;3;490;14
2022;11;28;18;0;21.13;1000;0.18;150.47;-0.0035;25;61;490;0
2022;11;28;19;0;20.91;1000;0.23;150.47;-0.0035;25;60;490;0
2022;11;28;20;0;20.81;1000;0.34;150.47;-0.0035;25;42;490;0
2022;11;28;21;0;20.73;1000;0.68;150.47;-0.0035;25;38;490;0
2022;11;28;22;0;20.65;1000;0.76;150.47;-0.0035;25;81;490;0
2022;11;28;23;0;20.55;1000;0.48;150.47;-0.0035;25;68;490;0
2022;11;29;0;0;20.46;1000;0.2;150.47;-0.0035;25;98;490;0
2022;11;29;1;0;20.4;1000;0.12;150.47;-0.0035;25;5;490;0
2022;11;29;2;0;20.33;1000;0.2;150.47;-0.0035;25;67;490;0
2022;11;29;3;0;20.11;1000;0.36;150.47;-0.0035;25;33;490;0
2022;11;29;4;0;19.91;1000;0.56;150.47;-0.0035;25;30;490;0
2022;11;29;5;0;19.77;1000;0.62;150.47;-0.0035;25;70;490;0
2022;11;29;6;66.74;19.92;1000;0.59;150.47;-0.0035;25;60;490;1997
2022;11;29;7;240.1;20.72;1000;0.37;150.47;-0.0035;25;38;490;4538
2022;11;29;8;403.16;21.59;1000;0.34;150.47;-0.0035;25;7;490;1399
2022;11;29;9;396.02;22.74;1000;0.31;150.47;-0.0035;25;50;490;9779
2022;11;29;10;486.59;23.98;1000;0.35;150.47;-0.0035;25;30;490;7178
2022;11;29;11;490.72;25.61;1000;0.41;150.47;-0.0035;25;29;490;6958
2022;11;29;12;492.05;26.26;1000;0.5;150.47;-0.0035;25;34;490;8161
2022;11;29;13;340.09;25.76;1000;0.57;150.47;-0.0035;25;50;490;8310
2022;11;29;14;275.77;24.58;1000;0.51;150.47;-0.0035;25;5;490;677
2022;11;29;15;164.23;23.37;1000;0.33;150.47;-0.0035;25;71;490;5746
2022;11;29;16;75.16;22.32;1000;0.19;150.47;-0.0035;25;34;490;1264
2022;11;29;17;9.71;21.44;1000;0.14;150.47;-0.0035;25;54;490;260
2022;11;29;18;0;21;1000;0.13;150.47;-0.0035;25;63;490;0
2022;11;29;19;0;20.8;1000;0.14;150.47;-0.0035;25;78;490;0
2022;11;29;20;0;20.65;1000;0.16;150.47;-0.0035;25;5;490;0
2022;11;29;21;0;20.56;1000;0.25;150.47;-0.0035;25;78;490;0
2022;11;29;22;0;20.55;1000;0.42;150.47;-0.0035;25;82;490;0
2022;11;29;23;0;20.46;1000;0.59;150.47;-0.0035;25;28;490;0
2022;11;30;0;0;20.26;1000;0.8;150.47;-0.0035;25;11;490;0
2022;11;30;1;0;20.06;1000;1;150.47;-0.0035;25;54;490;0
2022;11;30;2;0;19.92;1000;1.28;150.47;-0.0035;25;80;490;0
2022;11;30;3;0;19.81;1000;1.44;150.47;-0.0035;25;21;490;0
2022;11;30;4;0;19.58;1000;1.44;150.47;-0.0035;25;66;490;0
2022;11;30;5;0;19.4;1000;1.45;150.47;-0.0035;25;87;490;0
2022;11;30;6;31.27;19.53;1000;1.3;150.47;-0.0035;25;51;490;796
2022;11;30;7;154.4;20.15;1000;0.07;150.47;-0.0035;25;27;490;2077
2022;11;30;8;255.18;20.72;1000;0.06;150.47;-0.0035;25;32;490;4061
2022;11;30;9;389.82;21.33;1000;0.05;150.47;-0.0035;25;3;490;580
2022;11;30;10;520.38;22.58;1000;0.04;150.47;-0.0035;25;63;490;16200
2022;11;30;11;541.23;24.44;1000;0.03;150.47;-0.0035;25;76;490;20195
2022;11;30;12;536.41;25.64;1000;0.02;150.47;-0.0035;25;83;490;21767
2022;11;30;13;460.16;26.08;1000;0.02;150.47;-0.0035;25;48;490;10782
2022;11;30;14;391.91;26.15;1000;0.01;150.47;-0.0035;25;29;490;5547
2022;11;30;15;263.68;25.85;1000;0.01;150.47;-0.0035;25;30;490;3865
2022;11;30;16;125.62;24.94;1000;0.01;150.47;-0.0035;25;83;490;5110
2022;11;30;17;11.77;22.95;1000;0.01;150.47;-0.0035;25;3;490;17
2022;11;30;18;0;21.67;1000;0;150.47;-0.0035;25;81;490;0
2022;11;30;19;0;21.07;1000;0;150.47;-0.0035;25;23;490;0
2022;11;30;20;0;20.73;1000;0;150.47;-0.0035;25;82;490;0
2022;11;30;21;0;20.51;1000;0;150.47;-0.0035;25;33;490;0
2022;11;30;22;0;20.3;1000;0.01;150.47;-0.0035;25;44;490;0
2022;11;30;23;0;19.96;1000;0.01;150.47;-0.0035;25;99;490;0
2022;12;1;0;0;19.58;1000;0.01;150.47;-0.0035;25;44;490;0
2022;12;1;1;0;19.3;1000;0.01;150.47;-0.0035;25;61;490;0
2022;12;1;2;0;19.09;1000;0.01;150.47;-0.0035;25;60;490;0
2022;12;1;3;0;18.98;1000;0.01;150.47;-0.0035;25;56;490;0
2022;12;1;4;0;18.92;1000;0.01;150.47;-0.0035;25;4;490;0
2022;12;1;5;0;18.84;1000;0.01;150.47;-0.0035;25;70;490;0
2022;12;1;6;70.41;19.44;1000;0.01;150.47;-0.0035;25;50;490;1759
2022;12;1;7;235.24;20.73;1000;0.08;150.47;-0.0035;25;96;490;11231
2022;12;1;8;423.7;21.86;1000;0.08;150.47;-0.0035;25;83;490;17421
2022;12;1;9;490.84;23.37;1000;0.1;150.47;-0.0035;25;42;490;10159
2022;12;1;10;614.14;24.67;1000;0.12;150.47;-0.0035;25;14;490;4218
2022;12;1;11;576.4;25.56;1000;0.12;150.47;-0.0035;25;57;490;16067
2022;12;1;12;487.63;26.16;1000;0.12;150.47;-0.0035;25;21;490;4997
2022;12;1;13;427.45;26.32;1000;0.13;150.47;-0.0035;25;63;490;13134
2022;12;1;14;347.84;26.13;1000;0.12;150.47;-0.0035;25;33;490;5602
2022;12;1;15;221.73;25.61;1000;0.1;150.47;-0.0035;25;10;490;1084
2022;12;1;16;108.55;24.62;1000;0.09;150.47;-0.0035;25;23;490;1225
2022;12;1;17;11.44;22.71;1000;0.08;150.47;-0.0035;25;94;490;531
2022;12;1;18;0;21.3;1000;0.07;150.47;-0.0035;25;72;490;0
2022;12;1;19;0;20.76;1000;0.05;150.47;-0.0035;25;55;490;0
2022;12;1;20;0;20.4;1000;0.04;150.47;-0.0035;25;45;490;0
2022;12;1;21;0;20.19;1000;0.06;150.47;-0.0035;25;12;490;0
2022;12;1;22;0;19.88;1000;0.08;150.47;-0.0035;25;17;490;0
2022;12;1;23;0;19.5;1000;0.11;150.47;-0.0035;25;48;490;0
2022;12;2;0;0;18.91;1000;0.15;150.47;-0.0035;25;86;490;0
2022;12;2;1;0;18.63;1000;0.19;150.47;-0.0035;25;83;490;0
2022;12;2;2;0;18.51;1000;0.21;150.47;-0.0035;25;12;490;0
2022;12;2;3;0;18.39;1000;0.2;150.47;-0.0035;25;21;490;0
2022;12;2;4;0;18.39;1000;0.18;150.47;-0.0035;25;93;490;0
2022;12;2;5;0;18.25;1000;0.17;150.47;-0.0035;25;72;490;0
2022;12;2;6;100.23;18.87;1000;0.14;150.47;-0.0035;25;96;490;4816
2022;12;2;7;309.13;20.15;1000;0.03;150.47;-0.0035;25;59;490;9089
2022;12;2;8;533.27;21.63;1000;0.03;150.47;-0.0035;25;2;490;529
2022;12;2;9;699.17;23.64;1000;0.03;150.47;-0.0035;25;15;490;5163
2022;12;2;10;804.06;25.62;1000;0.03;150.47;-0.0035;25;26;490;10221
2022;12;2;11;822.7;26.85;1000;0.02;150.47;-0.0035;25;54;490;21628
2022;12;2;12;754.17;27.64;1000;0.02;150.47;-0.0035;25;4;490;1465
2022;12;2;13;665.21;27.89;1000;0.02;150.47;-0.0035;25;19;490;6130
2022;12;2;14;442.94;27.69;1000;0.02;150.47;-0.0035;25;37;490;7955
2022;12;2;15;288.66;26.9;1000;0.02;150.47;-0.0035;25;63;490;8852
2022;12;2;16;121.32;25.83;1000;0.03;150.47;-0.0035;25;71;490;4208
2022;12;2;17;11.34;23.93;1000;0.03;150.47;-0.0035;25;27;490;151
2022;12;2;18;0;22.76;1000;0.04;150.47;-0.0035;25;15;490;0
2022;12;2;19;0;22.33;1000;0.05;150.47;-0.0035;25;28;490;0
2022;12;2;20;0;21.9;1000;0.06;150.47;-0.0035;25;36;490;0
2022;12;2;21;0;21.38;1000;0.08;150.47;-0.0035;25;85;490;0
2022;12;2;22;0;20.92;1000;0.09;150.47;-0.0035;25;8;490;0
2022;12;2;23;0;20.48;1000;0.13;150.47;-0.0035;25;28;490;0
2022;12;3;0;0;20.14;1000;0.23;150.47;-0.0035;25;22;490;0
2022;12;3;1;0;20.1;1000;0.32;150.47;-0.0035;25;17;490;0
2022;12;3;2;0;20.05;1000;0.33;150.47;-0.0035;25;90;490;0
2022;12;3;3;0;19.95;1000;0.28;150.47;-0.0035;25;8;490;0
2022;12;3;4;0;19.87;1000;0.22;150.47;-0.0035;25;66;490;0
2022;12;3;5;0;19.78;1000;0.16;150.47;-0.0035;25;79;490;0
